GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1600000US5357140,5357140,"Raft Island CDP, Washington",341,88,341,88,341,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5357220,5357220,"Rainier city, Washington",2345,296,2129,296,1778,280,194,155,11,13,28,22,12,21,3,5,103,89,0,12,103,89,216,110,186,111,4,7,0,12,2,4,0,12,12,10,12,22,0,12,12,22
1600000US5357395,5357395,"Ravensdale CDP, Washington",1579,372,1571,376,1370,351,0,12,0,12,14,23,41,66,0,12,146,139,0,12,146,139,8,17,8,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5357430,5357430,"Raymond city, Washington",2847,28,2175,184,1841,188,0,12,13,14,183,87,0,12,0,12,138,76,0,12,138,76,672,187,643,187,0,12,0,12,0,12,0,12,16,24,13,22,13,22,0,12
1600000US5357465,5357465,"Reardan town, Washington",607,165,558,161,545,160,0,12,0,12,0,12,0,12,0,12,13,16,0,12,13,16,49,42,49,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5357535,5357535,"Redmond city, Washington",60712,70,56144,1136,32034,1264,988,437,51,43,20574,1038,112,127,71,58,2314,465,163,152,2151,436,4568,1142,3072,1021,73,93,34,39,16,24,0,28,921,403,452,263,271,243,181,138
1600000US5357745,5357745,"Renton city, Washington",99692,83,86050,1578,45623,1477,9851,1094,431,219,22345,1358,1571,767,140,103,6089,925,73,64,6016,918,13642,1570,4955,983,195,108,106,89,52,46,76,93,6821,1312,1437,476,848,334,589,341
1600000US5357850,5357850,"Republic city, Washington",1103,183,1000,180,905,171,4,6,14,16,6,9,13,16,0,12,58,44,0,12,58,44,103,62,87,58,0,12,6,9,0,12,0,12,1,5,9,16,9,16,0,12
1600000US5358235,5358235,"Richland city, Washington",53991,44,48074,645,42300,800,868,406,335,132,2658,339,40,36,28,26,1845,372,21,27,1824,369,5917,651,2771,533,0,28,47,40,64,72,0,28,2533,645,502,183,297,141,205,98
1600000US5358410,5358410,"Ridgefield city, Washington",6637,22,6430,195,5963,288,23,36,0,17,298,177,0,17,0,17,146,135,0,17,146,135,207,191,207,191,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1600000US5358725,5358725,"Ritzville city, Washington",1531,173,1409,162,1267,151,0,12,4,7,37,34,0,12,0,12,101,55,4,6,97,55,122,54,43,29,0,12,0,12,0,12,0,12,65,47,14,17,14,17,0,12
1600000US5358742,5358742,"Riverbend CDP, Washington",2241,524,2121,498,2121,498,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,120,171,16,25,79,127,0,12,0,12,0,12,0,12,25,41,25,41,0,12
1600000US5358777,5358777,"River Road CDP, Washington",952,485,603,240,524,229,0,12,0,12,0,12,0,12,0,12,79,69,0,12,79,69,349,408,305,392,0,12,0,12,0,12,0,12,44,69,0,12,0,12,0,12
1600000US5358795,5358795,"Riverside town, Washington",383,124,362,119,319,113,0,12,35,30,1,4,0,12,0,12,7,8,0,12,7,8,21,22,18,21,0,12,0,12,0,12,0,12,3,6,0,12,0,12,0,12
1600000US5359110,5359110,"Rochester CDP, Washington",2923,620,2509,463,2316,448,0,12,82,117,0,12,0,12,0,12,111,160,0,12,111,160,414,302,414,302,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5359145,5359145,"Rockford town, Washington",390,93,367,89,345,90,0,12,12,11,0,12,0,12,0,12,10,10,0,12,10,10,23,24,23,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5359180,5359180,"Rock Island city, Washington",1302,406,703,218,675,218,0,12,17,30,0,12,0,12,0,12,11,17,0,12,11,17,599,284,229,182,0,12,0,12,0,12,0,12,339,194,31,31,31,31,0,12
1600000US5359250,5359250,"Rockport CDP, Washington",76,47,76,47,76,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5359390,5359390,"Rocky Point CDP, Washington",1449,233,1426,231,1253,212,0,12,0,12,58,60,0,12,0,12,115,69,0,12,115,69,23,23,23,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5359635,5359635,"Ronald CDP, Washington",284,206,284,206,284,206,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5359705,5359705,"Roosevelt CDP, Washington",107,80,62,47,62,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,62,45,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5359775,5359775,"Rosalia town, Washington",592,111,524,95,506,91,2,3,6,6,0,12,0,12,0,12,10,11,0,12,10,11,68,51,62,47,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12
1600000US5359845,5359845,"Rosburg CDP, Washington",385,193,371,192,353,191,0,12,7,12,0,12,0,12,0,12,11,13,0,12,11,13,14,19,14,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5359880,5359880,"Rosedale CDP, Washington",4459,448,4277,434,3392,334,124,102,44,41,127,63,41,60,0,12,549,246,16,22,533,246,182,117,42,35,6,12,18,21,0,12,0,12,101,100,15,21,15,21,0,12
1600000US5360055,5360055,"Roslyn city, Washington",664,197,660,196,652,195,0,12,4,6,0,12,0,12,0,12,4,6,0,12,4,6,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5360160,5360160,"Roy city, Washington",707,165,646,158,570,149,3,4,17,22,22,20,0,12,0,12,34,26,0,12,34,26,61,51,29,36,0,12,0,12,0,12,0,12,25,36,7,8,4,6,3,6
1600000US5360230,5360230,"Royal City city, Washington",1587,415,135,74,135,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1452,419,425,174,0,12,0,12,0,12,0,12,1018,384,9,16,0,12,9,16
1600000US5360510,5360510,"Ruston town, Washington",1007,196,945,184,839,167,19,19,11,19,24,15,2,4,2,4,48,27,0,12,48,27,62,43,59,43,0,12,0,12,0,12,0,12,3,6,0,12,0,12,0,12
1600000US5360580,5360580,"Ryderwood CDP, Washington",332,140,332,140,332,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5360860,5360860,"St. John town, Washington",547,109,516,109,496,108,10,12,0,12,0,12,0,12,2,3,8,11,0,12,8,11,31,25,16,17,0,12,0,12,0,12,0,12,10,15,5,9,0,12,5,9
1600000US5361000,5361000,"Salmon Creek CDP, Washington",21068,795,19223,837,17298,861,177,144,60,49,738,268,101,90,132,178,717,265,3,13,714,266,1845,588,824,299,0,22,66,107,0,22,0,22,810,550,145,142,123,138,22,35
1600000US5361115,5361115,"Sammamish city, Washington",62877,46,60414,544,40295,1104,580,219,1,4,17213,955,76,81,139,132,2110,363,145,148,1965,335,2463,547,1765,418,7,12,77,123,0,28,0,28,218,130,396,219,110,83,286,213
1600000US5361235,5361235,"Santiago CDP, Washington",26,16,26,16,3,4,0,12,15,13,0,12,8,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5361350,5361350,"Satsop CDP, Washington",572,166,572,166,537,161,0,12,1,5,0,12,0,12,0,12,34,40,0,12,34,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5362120,5362120,"Seabeck CDP, Washington",1141,264,1110,270,914,219,0,12,0,12,140,174,0,12,0,12,56,74,0,12,56,74,31,46,0,12,0,12,0,12,0,12,0,12,31,46,0,12,0,12,0,12
1600000US5362288,5362288,"SeaTac city, Washington",28597,96,23372,670,9221,631,6666,770,200,108,4497,620,666,498,100,130,2022,490,191,216,1831,458,5225,662,2798,587,0,22,61,66,10,16,40,65,1915,526,401,200,140,91,261,173
1600000US5363000,5363000,"Seattle city, Washington",688245,63,643740,2077,449138,3027,47961,1936,3101,519,98871,2060,2606,595,1896,480,40167,1630,542,184,39625,1634,44505,2080,23209,1646,923,267,698,273,857,341,69,53,13259,1466,5490,931,1976,544,3514,684
1600000US5363210,5363210,"Sedro-Woolley city, Washington",11360,26,9645,438,8685,520,204,97,114,76,35,30,30,33,0,19,577,228,0,19,577,228,1715,435,523,270,27,54,57,69,0,19,104,90,551,269,453,282,157,125,296,236
1600000US5363245,5363245,"Sekiu CDP, Washington",50,78,50,78,50,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5363280,5363280,"Selah city, Washington",7652,22,6813,451,6609,460,87,85,33,38,31,37,0,17,0,17,53,51,0,17,53,51,839,454,612,446,0,17,0,17,0,17,0,17,128,111,99,103,70,93,29,45
1600000US5363385,5363385,"Sequim city, Washington",6819,23,6215,292,5328,351,116,126,67,52,226,124,0,17,223,267,255,139,106,96,149,100,604,290,496,281,0,17,0,17,0,17,0,17,108,109,0,17,0,17,0,17
1600000US5363545,5363545,"Shadow Lake CDP, Washington",2655,445,2476,434,2165,410,138,197,0,12,73,54,17,28,0,12,83,76,0,12,83,76,179,126,90,104,0,12,0,12,0,12,13,21,32,41,44,52,32,50,12,22
1600000US5363735,5363735,"Shelton city, Washington",9882,61,7999,525,7301,530,40,46,46,34,116,112,0,17,0,17,496,203,5,8,491,204,1883,524,619,260,1,2,137,141,0,17,6,10,1048,530,72,42,36,29,36,31
1600000US5363960,5363960,"Shoreline city, Washington",55431,37,50155,900,35870,1067,3400,598,553,248,7655,673,123,87,62,47,2492,439,20,27,2472,437,5276,900,2630,674,117,162,58,77,144,132,0,28,1840,656,487,263,247,170,240,166
1600000US5364190,5364190,"Silvana CDP, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5364365,5364365,"Silverdale CDP, Washington",20664,888,18866,787,14212,756,870,326,54,40,2026,385,79,58,12,20,1613,360,34,39,1579,359,1798,433,884,273,0,22,0,22,33,38,12,21,545,310,324,188,154,114,170,142
1600000US5364380,5364380,"Silver Firs CDP, Washington",22937,1077,21360,1112,16661,960,469,434,36,50,2995,544,67,88,45,41,1087,308,0,22,1087,308,1577,468,967,345,31,49,77,124,57,53,16,27,251,168,178,172,20,31,158,167
1600000US5364610,5364610,"Sisco Heights CDP, Washington",2810,315,2689,314,2582,311,14,24,36,39,13,13,16,25,0,12,28,26,0,12,28,26,121,77,99,63,0,12,0,12,0,12,0,12,0,12,22,22,0,12,22,22
1600000US5364755,5364755,"Skamokawa Valley CDP, Washington",300,114,300,114,250,110,0,12,0,12,9,18,0,12,0,12,41,36,0,12,41,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5364775,5364775,"Skokomish CDP, Washington",755,115,723,110,113,25,3,4,524,101,6,7,16,20,0,12,61,33,0,12,61,33,32,17,4,4,0,12,14,9,2,4,0,12,2,3,10,9,1,2,9,8
1600000US5364855,5364855,"Skykomish town, Washington",101,41,101,41,86,38,8,9,0,12,4,9,0,12,0,12,3,10,0,12,3,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5365170,5365170,"Snohomish city, Washington",9713,26,8796,504,7950,506,56,44,96,65,312,139,0,17,47,72,335,140,0,17,335,140,917,501,476,342,0,17,0,17,0,17,0,17,360,382,81,78,65,59,16,24
1600000US5365205,5365205,"Snoqualmie city, Washington",12944,30,12523,221,10147,606,45,48,28,34,1540,411,0,19,59,92,704,336,0,19,704,336,421,217,379,212,18,29,0,19,24,34,0,19,0,19,0,19,0,19,0,19
1600000US5365275,5365275,"Snoqualmie Pass CDP, Washington",235,106,214,94,165,64,45,64,0,12,4,8,0,12,0,12,0,12,0,12,0,12,21,19,2,4,10,16,0,12,0,12,0,12,7,5,2,4,0,12,2,4
1600000US5365345,5365345,"Soap Lake city, Washington",1539,328,1208,249,1054,215,13,23,74,99,6,9,13,20,0,12,48,73,0,12,48,73,331,201,26,30,0,12,11,17,0,12,0,12,284,197,10,15,9,15,1,3
1600000US5365625,5365625,"South Bend city, Washington",1500,269,1170,207,966,185,6,12,27,29,108,97,0,12,13,16,50,49,0,12,50,49,330,149,235,144,0,12,13,21,0,12,0,12,82,83,0,12,0,12,0,12
1600000US5365765,5365765,"South Cle Elum town, Washington",547,167,501,151,501,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,59,9,14,0,12,0,12,0,12,0,12,37,58,0,12,0,12,0,12
1600000US5365810,5365810,"South Creek CDP, Washington",2500,555,2434,549,2309,531,31,52,48,68,0,12,0,12,0,12,46,68,0,12,46,68,66,82,16,26,0,12,0,12,0,12,0,12,0,12,50,78,50,78,0,12
1600000US5365922,5365922,"South Hill CDP, Washington",56379,1568,49705,1443,37841,1393,2384,568,730,349,3597,611,654,288,170,112,4329,648,10,16,4319,648,6674,1072,4248,781,60,41,57,53,58,45,0,28,1305,520,946,420,187,141,759,394
1600000US5366045,5366045,"South Prairie town, Washington",271,86,264,86,229,78,0,12,1,3,1,4,0,12,0,12,33,29,0,12,33,29,7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5366185,5366185,"South Wenatchee CDP, Washington",2057,737,947,471,947,471,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1110,667,1099,665,0,12,0,12,0,12,0,12,11,32,0,12,0,12,0,12
1600000US5366220,5366220,"Southworth CDP, Washington",2280,269,2164,264,2033,274,1,4,18,29,17,19,0,12,0,12,95,63,0,12,95,63,116,82,93,71,0,12,19,34,0,12,0,12,2,4,2,5,0,12,2,5
1600000US5366255,5366255,"Spanaway CDP, Washington",30528,1233,26688,1322,17911,1199,3063,491,161,121,1732,487,1900,676,7,11,1914,371,0,25,1914,371,3840,750,2352,639,19,20,218,265,154,202,49,40,664,322,384,147,201,108,183,109
1600000US5366290,5366290,"Spangle city, Washington",200,70,197,70,168,56,0,12,3,4,19,25,0,12,0,12,7,8,0,12,7,8,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5367000,5367000,"Spokane city, Washington",212982,83,199882,942,173490,1327,4727,654,3242,515,5953,514,1666,327,126,88,10678,821,157,79,10521,818,13100,939,8155,888,192,112,584,324,26,29,21,22,2464,587,1658,356,680,205,978,280
1600000US5367167,5367167,"Spokane Valley city, Washington",94424,58,89093,748,83078,1017,868,251,917,330,1484,405,401,212,17,20,2328,482,20,29,2308,485,5331,748,3021,614,41,49,248,184,29,37,0,28,1591,616,401,184,101,67,300,164
1600000US5367175,5367175,"Sprague city, Washington",419,96,391,91,347,86,0,12,3,3,0,12,0,12,0,12,41,35,0,12,41,35,28,19,22,18,0,12,0,12,0,12,0,12,4,7,2,3,0,12,2,3
1600000US5367210,5367210,"Springdale town, Washington",377,120,338,102,314,96,5,11,8,9,0,12,0,12,0,12,11,13,0,12,11,13,39,60,39,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5367435,5367435,"Stansberry Lake CDP, Washington",2747,517,2494,499,2334,519,30,31,37,46,33,61,0,12,0,12,60,56,0,12,60,56,253,165,106,80,0,12,0,12,0,12,0,12,42,49,105,138,10,16,95,137
1600000US5367455,5367455,"Stanwood city, Washington",6825,30,6211,356,5698,390,22,24,107,134,31,25,0,17,0,17,353,229,0,17,353,229,614,353,493,344,0,17,0,17,34,39,0,17,21,33,66,107,66,107,0,17
1600000US5367490,5367490,"Starbuck town, Washington",114,47,114,47,99,42,0,12,5,9,0,12,0,12,3,4,7,14,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5367595,5367595,"Startup CDP, Washington",683,243,683,243,659,232,0,12,0,12,0,12,0,12,0,12,24,31,0,12,24,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5367770,5367770,"Steilacoom town, Washington",6199,34,5722,187,4278,293,339,163,0,17,546,181,23,27,24,25,512,207,0,17,512,207,477,185,376,175,4,8,11,17,13,22,0,17,21,26,52,34,10,16,42,30
1600000US5367805,5367805,"Steptoe CDP, Washington",183,57,178,57,178,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,3,4,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5367875,5367875,"Stevenson city, Washington",1448,145,1401,143,1306,138,20,28,32,25,20,30,0,12,0,12,23,26,0,12,23,26,47,31,41,29,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12
1600000US5368200,5368200,"Sudden Valley CDP, Washington",7621,833,6728,764,6162,682,39,60,0,17,154,116,81,96,0,17,292,184,0,17,292,184,893,373,607,323,0,17,0,17,0,17,0,17,172,165,114,93,43,52,71,66
1600000US5368260,5368260,"Sultan city, Washington",4953,23,4430,118,3947,217,0,12,67,83,123,88,45,77,0,12,248,140,0,12,248,140,523,116,253,146,0,12,0,12,0,12,0,12,270,158,0,12,0,12,0,12
1600000US5368330,5368330,"Sumas city, Washington",1692,374,1370,267,1209,252,9,14,20,24,35,38,0,12,0,12,97,75,3,5,94,75,322,243,56,54,10,14,150,230,0,12,0,12,78,78,28,33,25,33,3,5
1600000US5368365,5368365,"Summit CDP, Washington",7876,652,7395,666,6399,660,272,245,81,87,228,108,16,23,6,10,393,221,0,17,393,221,481,268,316,228,0,17,21,32,11,18,0,17,123,123,10,16,0,17,10,16
1600000US5368410,5368410,"Summit View CDP, Washington",7421,781,6826,712,5421,608,466,239,0,17,183,90,143,80,0,17,613,245,0,17,613,245,595,344,430,337,57,84,0,17,0,17,0,17,41,37,67,70,67,70,0,17
1600000US5368417,5368417,"Summitview CDP, Washington",1182,372,968,370,968,370,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,214,155,161,135,0,12,31,46,0,12,0,12,0,12,22,34,0,12,22,34
1600000US5368435,5368435,"Sumner city, Washington",9789,41,8787,396,7327,532,170,119,117,92,204,140,10,16,7,11,952,299,0,17,952,299,1002,391,570,337,0,17,0,17,0,17,0,17,367,370,65,101,0,17,65,101
1600000US5368480,5368480,"Sunday Lake CDP, Washington",666,187,618,195,618,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,54,23,38,0,12,0,12,0,12,0,12,0,12,25,40,25,40,0,12
1600000US5368750,5368750,"Sunnyside city, Washington",16248,23,2012,459,1844,433,11,16,47,47,36,53,0,19,0,19,74,88,0,19,74,88,14236,462,12613,761,12,19,0,19,14,31,0,19,1464,584,133,97,39,36,94,98
1600000US5368785,5368785,"Sunnyslope CDP, Washington",3641,292,3397,304,3321,310,2,4,0,12,74,113,0,12,0,12,0,12,0,12,0,12,244,165,232,162,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12
1600000US5369170,5369170,"Suquamish CDP, Washington",4108,273,3832,264,3001,213,11,8,401,80,99,37,10,11,2,4,308,60,0,12,308,60,276,81,132,52,3,4,18,12,0,12,0,12,77,39,46,28,16,14,30,21
1600000US5369280,5369280,"Swede Heaven CDP, Washington",1030,246,1021,248,901,228,0,12,85,118,11,17,0,12,0,12,24,27,0,12,24,27,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12
1600000US5370000,5370000,"Tacoma city, Washington",207280,66,183259,1467,124898,1712,20082,1166,2331,567,18063,1029,2551,500,565,250,14769,1242,81,69,14688,1243,24021,1466,11924,1243,363,176,346,174,173,91,104,129,8297,1203,2814,546,844,300,1970,514
1600000US5370175,5370175,"Taholah CDP, Washington",714,111,640,101,27,12,1,2,593,99,0,12,9,10,0,12,10,10,0,12,10,10,74,33,4,4,0,12,55,33,0,12,0,12,0,12,15,19,0,12,15,19
1600000US5370245,5370245,"Tampico CDP, Washington",465,255,465,255,443,244,0,12,0,12,0,12,0,12,0,12,22,42,0,12,22,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5370280,5370280,"Tanglewilde CDP, Washington",6205,577,5700,632,4442,553,261,176,78,68,595,202,0,17,44,71,280,162,0,17,280,162,505,245,338,187,0,17,0,17,0,17,0,17,74,53,93,154,0,17,93,154
1600000US5370315,5370315,"Tanner CDP, Washington",905,244,898,243,875,246,0,12,0,12,0,12,0,12,0,12,23,23,0,12,23,23,7,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5370560,5370560,"Tekoa city, Washington",897,170,814,158,774,155,12,25,1,4,12,25,0,12,0,12,15,12,0,12,15,12,83,58,22,29,0,12,4,5,0,12,0,12,57,53,0,12,0,12,0,12
1600000US5370630,5370630,"Tenino city, Washington",1557,270,1442,260,1288,244,8,11,3,6,16,15,0,12,0,12,127,87,0,12,127,87,115,87,87,78,0,12,9,17,0,12,0,12,4,9,15,16,15,16,0,12
1600000US5370805,5370805,"Terrace Heights CDP, Washington",7849,514,6551,540,5952,606,155,120,56,68,79,84,0,17,0,17,309,227,16,25,293,226,1298,311,605,308,0,17,0,17,0,17,0,17,680,363,13,23,13,23,0,17
1600000US5371225,5371225,"Thorp CDP, Washington",297,138,296,137,292,138,0,12,4,7,0,12,0,12,0,12,0,12,0,12,0,12,1,4,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5371330,5371330,"Three Lakes CDP, Washington",3390,452,3351,452,3241,448,16,18,21,18,45,49,0,12,0,12,28,31,0,12,28,31,39,36,39,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5371400,5371400,"Tieton city, Washington",1471,399,411,215,371,208,0,12,12,19,9,13,0,12,0,12,19,23,0,12,19,23,1060,368,598,314,0,12,3,7,0,12,0,12,449,222,10,17,10,17,0,12
1600000US5371680,5371680,"Tokeland CDP, Washington",330,145,330,145,289,124,0,12,32,53,0,12,0,12,0,12,9,17,0,12,9,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5371785,5371785,"Toledo city, Washington",581,150,518,129,459,126,0,12,0,12,7,14,0,12,13,22,39,43,0,12,39,43,63,58,63,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5371890,5371890,"Tonasket city, Washington",928,190,840,179,769,168,0,12,22,26,0,12,4,7,0,12,45,36,0,12,45,36,88,65,70,64,0,12,0,12,0,12,0,12,8,14,10,10,0,12,10,10
1600000US5371960,5371960,"Toppenish city, Washington",8923,24,1376,201,821,141,54,69,322,116,90,71,0,17,24,37,65,53,0,17,65,53,7547,204,6158,370,0,17,84,73,0,17,9,13,1178,334,118,95,46,69,72,60
1600000US5371995,5371995,"Torboy CDP, Washington",48,42,48,42,48,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5372030,5372030,"Touchet CDP, Washington",437,150,341,114,333,107,0,12,0,12,0,12,0,12,0,12,8,13,0,12,8,13,96,78,11,18,0,12,0,12,0,12,0,12,76,73,9,14,9,14,0,12
1600000US5372170,5372170,"Town and Country CDP, Washington",5001,446,4828,476,4376,450,42,65,48,51,140,145,0,17,0,17,222,123,0,17,222,123,173,107,147,98,0,17,0,17,0,17,0,17,3,9,23,38,23,38,0,17
1600000US5372205,5372205,"Tracyton CDP, Washington",5937,473,5558,477,3651,428,414,261,0,17,513,210,357,226,23,27,600,206,0,17,600,206,379,178,238,172,24,31,0,17,7,12,11,17,99,93,0,17,0,17,0,17
1600000US5372450,5372450,"Trout Lake CDP, Washington",654,204,627,196,617,195,0,12,0,12,10,12,0,12,0,12,0,12,0,12,0,12,27,35,20,34,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12
1600000US5372625,5372625,"Tukwila city, Washington",20025,50,17018,656,6580,631,3424,643,116,95,4746,673,416,267,103,160,1633,448,14,24,1619,447,3007,658,862,462,7,13,98,96,0,22,11,18,1472,444,557,274,176,122,381,214
1600000US5372905,5372905,"Tumwater city, Washington",22005,37,20600,342,17702,525,611,293,107,84,894,255,105,82,23,25,1158,317,0,22,1158,317,1405,333,828,310,0,22,17,27,16,26,14,22,179,119,351,177,39,43,312,173
1600000US5373065,5373065,"Twin Lakes CDP, Washington",100,39,100,39,58,31,0,12,23,24,0,12,14,18,0,12,5,7,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5373080,5373080,"Twisp town, Washington",1129,264,985,224,965,223,0,12,9,14,0,12,0,12,0,12,11,12,0,12,11,12,144,126,54,54,0,12,0,12,0,12,0,12,90,107,0,12,0,12,0,12
