GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49,VD50,VD51,VD52,VD53,VD54,VD55,VD56,VD57,VD58,VD59,VD60,VD61,VD62,VD63,VD64,VD65,VD66,VD67,VD68,VD69,VD70,VD71
1400000US53009981300,53009981300,"Census Tract 9813, Clallam County, Washington",3102,3044,2942,8,60,16,5,13,58,49,1,22,8,1,14,0,1,0,0,1,0,1,0,0,0,9,0,2,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009981400,53009981400,"Census Tract 9814, Clallam County, Washington",3905,3820,3725,5,43,29,2,16,85,84,4,45,20,6,8,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009981500,53009981500,"Census Tract 9815, Clallam County, Washington",1893,1821,1493,5,291,17,0,15,72,70,1,47,4,0,10,1,0,0,0,4,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009981600,53009981600,"Census Tract 9816, Clallam County, Washington",2795,2755,2656,3,52,34,2,8,40,36,3,22,6,0,3,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009981700,53009981700,"Census Tract 9817, Clallam County, Washington",3986,3907,3767,7,43,41,9,40,79,75,4,47,7,3,12,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009981800,53009981800,"Census Tract 9818, Clallam County, Washington",2307,2274,2197,3,54,18,1,1,33,29,5,17,3,0,3,0,1,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009981900,53009981900,"Census Tract 9819, Clallam County, Washington",4705,4624,4425,9,71,59,4,56,81,80,8,30,19,4,15,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009982000,53009982000,"Census Tract 9820, Clallam County, Washington",3374,3331,3219,5,28,63,3,13,43,42,2,20,13,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009982100,53009982100,"Census Tract 9821, Clallam County, Washington",3002,2927,2766,11,52,55,4,39,75,75,4,30,11,5,15,0,2,0,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53009982300,53009982300,"Census Tract 9823, Clallam County, Washington",3159,3080,2987,4,46,29,1,13,79,72,1,45,19,3,4,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040101,53011040101,"Census Tract 401.01, Clark County, Washington",3722,3630,3515,15,44,22,4,30,92,88,10,57,8,2,7,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040102,53011040102,"Census Tract 401.02, Clark County, Washington",2953,2883,2819,14,20,20,1,9,70,69,10,37,5,1,15,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040201,53011040201,"Census Tract 402.01, Clark County, Washington",4628,4515,4333,12,22,43,3,102,113,107,20,34,25,0,21,0,0,0,0,0,0,3,3,0,1,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040202,53011040202,"Census Tract 402.02, Clark County, Washington",3224,3156,3038,11,29,27,2,49,68,66,4,43,8,0,10,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040203,53011040203,"Census Tract 402.03, Clark County, Washington",4565,4459,4336,5,25,36,8,49,106,94,8,49,18,4,9,0,1,0,1,1,0,0,3,0,0,12,2,0,0,0,3,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040300,53011040300,"Census Tract 403, Clark County, Washington",4923,4809,4682,10,40,35,1,41,114,106,11,53,23,5,12,0,0,0,0,0,0,0,2,0,0,8,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040403,53011040403,"Census Tract 404.03, Clark County, Washington",3705,3590,3476,21,29,35,4,25,115,111,8,59,12,2,23,6,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040404,53011040404,"Census Tract 404.04, Clark County, Washington",5960,5840,5552,57,27,168,8,28,120,111,19,22,35,0,28,0,0,2,0,1,0,0,3,1,0,9,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040405,53011040405,"Census Tract 404.05, Clark County, Washington",3082,3019,2876,20,21,34,2,66,63,60,13,21,13,5,7,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040406,53011040406,"Census Tract 404.06, Clark County, Washington",6327,6225,6017,31,37,37,11,92,102,95,13,29,18,4,21,1,1,0,1,5,0,0,2,0,0,7,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040407,53011040407,"Census Tract 404.07, Clark County, Washington",3717,3615,3480,15,42,15,3,60,102,95,12,33,12,9,23,0,0,0,1,1,0,1,2,1,0,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53011040408,53011040408,"Census Tract 404.08, Clark County, Washington",2713,2679,2568,5,32,38,8,28,34,33,2,13,6,4,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040504,53011040504,"Census Tract 405.04, Clark County, Washington",4127,4060,3893,85,30,24,10,18,67,52,7,25,8,0,8,0,1,0,1,0,0,0,2,0,0,12,3,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1400000US53011040505,53011040505,"Census Tract 405.05, Clark County, Washington",5252,5152,5053,14,21,31,8,25,100,90,4,40,12,1,29,0,0,0,2,0,0,1,0,1,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1400000US53011040506,53011040506,"Census Tract 405.06, Clark County, Washington",4914,4807,4679,6,32,51,6,33,107,93,14,28,22,4,20,1,0,0,0,0,0,1,2,1,0,10,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040507,53011040507,"Census Tract 405.07, Clark County, Washington",2118,2077,1981,2,43,17,5,29,41,40,3,15,13,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040508,53011040508,"Census Tract 405.08, Clark County, Washington",3576,3487,3385,14,28,50,0,10,89,87,13,39,23,1,10,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040509,53011040509,"Census Tract 405.09, Clark County, Washington",2917,2845,2736,19,39,12,5,34,72,64,12,26,5,8,6,0,0,0,0,0,0,2,5,0,0,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040603,53011040603,"Census Tract 406.03, Clark County, Washington",4135,4066,3958,11,33,46,15,3,69,68,9,20,29,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040604,53011040604,"Census Tract 406.04, Clark County, Washington",4425,4289,3935,72,29,197,20,36,136,130,10,40,37,8,15,0,2,0,0,1,0,1,3,13,0,6,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040605,53011040605,"Census Tract 406.05, Clark County, Washington",2445,2413,2378,2,17,9,0,7,32,31,0,19,5,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040606,53011040606,"Census Tract 406.06, Clark County, Washington",5797,5687,5256,47,28,320,8,28,110,95,5,26,43,0,9,0,3,0,0,1,0,0,6,2,0,13,0,2,0,0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040702,53011040702,"Census Tract 407.02, Clark County, Washington",5344,5224,5023,19,25,89,10,58,120,114,7,41,29,3,25,1,0,0,4,1,0,0,3,0,0,5,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040703,53011040703,"Census Tract 407.03, Clark County, Washington",6047,5866,5287,99,48,300,39,93,181,171,32,36,47,8,32,2,0,0,0,1,0,1,10,2,0,10,1,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040705,53011040705,"Census Tract 407.05, Clark County, Washington",10261,9881,8984,175,80,440,30,172,380,346,26,68,103,14,85,4,7,0,3,2,3,1,13,16,1,34,7,4,1,0,6,5,0,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040706,53011040706,"Census Tract 407.06, Clark County, Washington",3355,3226,2848,69,44,131,35,99,129,116,20,32,21,9,16,1,0,0,0,1,1,0,2,9,4,13,4,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040803,53011040803,"Census Tract 408.03, Clark County, Washington",4215,4124,3874,59,21,76,2,92,91,87,9,36,23,2,11,1,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040804,53011040804,"Census Tract 408.04, Clark County, Washington",7099,6852,5925,173,67,150,28,509,247,229,34,63,46,20,49,1,1,3,1,0,0,4,4,1,2,18,1,0,0,3,1,1,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040805,53011040805,"Census Tract 408.05, Clark County, Washington",4698,4602,4408,33,30,101,7,23,96,92,9,33,34,4,9,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040806,53011040806,"Census Tract 408.06, Clark County, Washington",2985,2936,2724,43,29,81,26,33,49,48,4,15,13,1,7,0,1,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040904,53011040904,"Census Tract 409.04, Clark County, Washington",5439,5206,4838,79,41,150,13,85,233,223,16,99,38,28,29,5,0,0,0,3,0,1,1,2,1,10,2,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040905,53011040905,"Census Tract 409.05, Clark County, Washington",2760,2723,2633,9,17,44,4,16,37,31,4,12,6,1,4,1,0,0,0,0,0,0,1,2,0,6,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040906,53011040906,"Census Tract 409.06, Clark County, Washington",6911,6745,6398,73,31,184,8,51,166,146,22,23,52,9,29,1,1,0,0,0,0,0,8,1,0,18,1,0,0,1,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53011040907,53011040907,"Census Tract 409.07, Clark County, Washington",3530,3453,3244,47,29,98,0,35,77,75,15,20,23,5,6,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011040908,53011040908,"Census Tract 409.08, Clark County, Washington",5506,5380,5112,58,37,142,5,26,126,118,17,34,38,4,12,5,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041002,53011041002,"Census Tract 410.02, Clark County, Washington",6267,6037,5508,184,81,125,24,115,230,221,45,56,33,16,49,3,2,1,2,3,0,1,5,5,0,8,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041003,53011041003,"Census Tract 410.03, Clark County, Washington",4027,3884,3600,73,40,72,8,91,143,137,27,36,21,13,28,2,0,0,4,0,0,1,1,4,0,6,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041005,53011041005,"Census Tract 410.05, Clark County, Washington",2014,1927,1730,36,31,20,2,108,87,83,17,42,8,0,5,3,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041007,53011041007,"Census Tract 410.07, Clark County, Washington",3057,2967,2731,74,17,70,4,71,90,85,11,27,18,3,21,2,0,0,0,0,0,0,2,1,0,5,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041008,53011041008,"Census Tract 410.08, Clark County, Washington",3689,3591,3409,46,15,95,2,24,98,96,26,20,24,0,7,0,0,0,7,0,0,0,7,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041009,53011041009,"Census Tract 410.09, Clark County, Washington",3484,3377,3129,71,28,75,13,61,107,100,8,39,10,3,28,2,0,0,1,2,0,1,2,4,0,6,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041104,53011041104,"Census Tract 411.04, Clark County, Washington",2560,2480,2243,59,24,104,11,39,80,77,13,27,10,4,15,1,1,2,0,0,0,2,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041105,53011041105,"Census Tract 411.05, Clark County, Washington",4307,4201,3923,67,35,94,24,58,106,98,12,36,8,9,21,0,0,3,2,1,0,0,2,1,3,8,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041107,53011041107,"Census Tract 411.07, Clark County, Washington",1687,1650,1529,18,13,71,9,10,37,37,1,6,27,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041108,53011041108,"Census Tract 411.08, Clark County, Washington",5310,5118,4621,134,44,184,36,99,192,164,26,25,43,11,41,5,3,0,2,1,0,3,1,3,0,24,6,1,0,6,3,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041109,53011041109,"Census Tract 411.09, Clark County, Washington",6070,5735,4637,149,63,316,59,511,335,319,20,52,46,13,156,4,0,0,6,0,3,4,3,12,0,15,3,0,0,1,2,1,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53011041110,53011041110,"Census Tract 411.10, Clark County, Washington",4891,4695,4225,138,49,126,38,119,196,180,28,64,35,4,31,8,0,2,1,0,0,0,2,5,0,15,6,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53011041201,53011041201,"Census Tract 412.01, Clark County, Washington",5155,4971,4487,119,34,198,50,83,184,165,29,41,36,15,25,2,1,0,0,1,1,1,8,5,0,19,3,0,0,0,2,0,4,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041203,53011041203,"Census Tract 412.03, Clark County, Washington",4028,3832,3376,115,48,194,29,70,196,181,22,36,29,12,55,0,1,0,10,0,2,3,5,1,5,13,0,5,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041205,53011041205,"Census Tract 412.05, Clark County, Washington",4195,4090,3689,105,45,165,6,80,105,102,14,31,14,6,22,2,0,0,0,1,0,0,6,6,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1400000US53011041206,53011041206,"Census Tract 412.06, Clark County, Washington",5540,5347,4764,138,43,254,14,134,193,171,24,47,31,3,36,4,4,0,1,0,1,1,6,13,0,22,4,3,0,4,0,0,1,4,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041309,53011041309,"Census Tract 413.09, Clark County, Washington",4760,4594,3955,94,32,405,12,96,166,156,20,29,49,1,37,3,0,0,0,1,0,6,1,7,2,9,0,0,0,0,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041310,53011041310,"Census Tract 413.10, Clark County, Washington",4874,4790,4416,74,33,208,26,33,84,75,21,15,16,8,10,0,2,0,0,0,0,0,1,2,0,9,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041312,53011041312,"Census Tract 413.12, Clark County, Washington",2167,2104,1927,51,21,44,6,55,63,62,7,23,3,3,18,2,0,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041313,53011041313,"Census Tract 413.13, Clark County, Washington",2291,2163,1848,98,23,107,25,62,128,108,14,13,17,4,42,4,4,0,1,0,0,4,2,3,0,20,4,2,0,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041314,53011041314,"Census Tract 413.14, Clark County, Washington",6333,6034,5373,145,66,309,30,111,299,267,33,69,41,13,86,1,1,0,4,2,0,2,5,9,1,29,7,0,0,4,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041315,53011041315,"Census Tract 413.15, Clark County, Washington",5913,5699,5165,77,39,341,20,57,214,210,28,26,59,8,67,3,1,0,0,1,0,0,6,11,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041316,53011041316,"Census Tract 413.16, Clark County, Washington",6583,6393,5823,94,57,304,45,70,190,178,23,34,52,17,35,3,1,0,6,0,0,1,1,5,0,11,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041317,53011041317,"Census Tract 413.17, Clark County, Washington",3060,2963,2761,60,28,48,15,51,97,86,20,23,15,3,21,0,0,0,0,1,1,0,1,1,0,11,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041318,53011041318,"Census Tract 413.18, Clark County, Washington",4253,4101,3724,91,41,139,21,85,152,136,17,31,45,7,25,1,0,0,1,1,0,1,6,1,0,16,5,0,0,1,3,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041319,53011041319,"Census Tract 413.19, Clark County, Washington",5133,4960,4480,91,42,262,22,63,173,158,19,26,45,7,34,1,4,0,0,3,0,0,13,2,4,12,2,0,0,1,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041320,53011041320,"Census Tract 413.20, Clark County, Washington",5414,5259,4580,117,51,314,81,116,155,139,25,34,41,5,9,1,7,0,1,1,0,0,6,4,5,14,4,0,2,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041321,53011041321,"Census Tract 413.21, Clark County, Washington",2192,2132,1940,58,9,110,3,12,60,56,8,19,11,7,7,0,1,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041322,53011041322,"Census Tract 413.22, Clark County, Washington",3890,3721,3158,135,27,250,36,115,169,156,22,34,55,10,20,0,1,0,4,0,0,2,1,7,0,12,0,0,2,0,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041323,53011041323,"Census Tract 413.23, Clark County, Washington",5714,5452,4679,161,49,384,32,147,262,242,22,44,76,5,72,0,1,0,1,2,2,3,6,7,1,20,3,2,0,0,2,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53011041324,53011041324,"Census Tract 413.24, Clark County, Washington",6951,6696,5451,168,43,921,17,96,255,245,43,42,87,9,31,3,7,1,2,2,0,0,12,5,1,10,1,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
