GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",6076,5725,3784,154,21,1621,24,121,351,321,19,42,196,5,19,4,13,0,0,4,0,1,13,5,0,30,6,5,0,2,2,1,1,7,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",7085,6685,4473,181,41,1861,24,105,400,365,25,48,226,6,23,4,5,0,3,4,0,1,8,11,1,28,10,2,0,1,2,2,0,9,0,0,0,0,0,1,0,0,0,0,0,1,7,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",5706,5257,3267,100,25,1781,24,60,449,405,39,36,267,2,5,0,8,8,0,7,0,0,18,14,1,41,3,3,0,0,3,0,1,25,1,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",4948,4699,4115,98,24,399,3,60,249,219,32,43,123,1,8,1,4,1,1,0,0,1,0,4,0,28,3,7,0,2,12,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",6382,6164,5775,53,8,285,5,38,218,204,22,39,117,7,14,1,0,0,0,0,0,0,3,1,0,13,2,1,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",6001,5744,5110,90,31,451,13,49,257,226,36,37,113,13,15,1,3,1,1,2,0,0,4,0,0,29,3,5,0,0,6,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",4743,4512,3940,123,41,321,17,70,231,214,25,49,93,5,19,1,6,0,1,2,0,0,6,7,0,17,6,1,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",5059,4797,4070,186,35,347,28,131,262,220,27,46,96,5,17,6,4,0,7,3,1,0,5,3,0,40,16,3,0,2,7,0,1,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",6836,6513,5875,134,38,398,8,60,323,293,35,55,165,7,13,5,6,0,1,1,0,0,4,1,0,29,11,6,0,0,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",5150,4946,4424,108,44,309,19,42,204,194,21,32,109,6,8,0,4,0,0,0,0,1,11,2,0,8,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",4796,4612,4087,77,11,373,7,57,184,176,21,29,95,4,14,1,4,2,1,1,0,0,1,3,0,7,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",3848,3683,3297,90,15,235,3,43,165,156,36,8,94,3,11,1,2,0,0,1,0,0,0,0,0,9,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",4962,4821,4546,60,10,186,2,17,141,124,4,19,84,0,7,0,3,0,2,2,0,0,2,0,1,17,6,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",3207,3080,2787,116,5,145,3,24,127,118,21,10,66,9,3,0,5,0,0,0,0,0,1,3,0,7,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",4157,4000,3655,46,21,243,4,31,157,142,19,28,74,2,10,0,4,0,1,0,0,0,2,2,0,11,5,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",3540,3390,2839,119,24,339,9,60,150,139,18,25,64,5,12,2,7,0,0,1,0,0,3,2,0,9,2,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",6544,6236,5314,188,34,596,12,92,308,286,50,38,141,7,16,2,16,0,1,1,0,0,9,5,0,21,7,6,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",2834,2714,2521,15,9,145,2,22,120,114,5,18,78,2,9,0,0,0,0,1,0,1,0,0,0,6,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",4080,3879,3579,45,11,199,6,39,201,187,13,27,111,12,12,1,2,0,0,1,0,1,5,2,0,10,3,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",6959,6683,5923,156,47,474,7,76,276,257,46,38,121,3,15,7,5,0,2,4,0,0,10,5,1,17,6,2,1,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",3055,2925,2378,165,26,288,5,63,130,116,16,25,40,1,21,4,2,0,0,3,1,0,3,0,0,12,2,2,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",5318,5043,3670,378,59,818,20,98,275,249,42,57,83,4,16,11,4,0,10,2,0,1,11,8,0,24,7,0,1,1,4,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",4668,4443,3239,487,78,528,20,91,225,199,37,34,70,4,19,14,5,1,1,1,0,0,8,5,0,22,7,4,1,0,0,0,0,6,0,0,2,0,0,0,1,0,1,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007401,53033007401,"Census Tract 74.01, King County, Washington",4115,3893,3346,93,24,336,11,83,222,204,39,43,80,4,13,5,10,0,1,1,0,0,3,4,1,15,1,2,0,0,2,0,1,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033007402,53033007402,"Census Tract 74.02, King County, Washington",4921,4650,3626,376,60,461,21,106,271,238,44,42,94,3,31,7,4,1,3,1,0,1,3,4,0,27,5,4,0,2,7,1,1,4,1,0,0,0,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",6282,5960,4961,307,55,499,19,119,322,279,47,63,94,10,27,6,12,1,3,1,0,1,11,3,0,40,8,9,0,2,7,0,3,8,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",3498,3318,2685,377,8,211,4,33,180,161,30,21,68,0,14,7,5,0,2,3,0,1,7,3,0,18,9,5,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",4476,4213,2970,853,18,295,5,72,263,237,48,26,101,1,10,27,10,0,3,5,0,1,5,0,0,26,15,0,0,3,1,0,0,3,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",5145,4871,3986,557,29,255,4,40,274,238,48,18,139,1,9,7,10,0,2,1,0,0,2,1,0,34,9,8,5,2,5,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",5147,4844,3446,772,37,372,8,209,303,258,45,44,91,4,22,13,21,0,5,5,0,1,3,4,0,39,20,4,0,0,3,1,2,7,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",5588,5364,3993,336,54,884,20,77,224,209,17,33,104,10,14,6,6,0,3,3,0,1,3,9,0,13,6,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",3013,2865,2164,295,66,263,13,64,148,134,22,26,47,5,4,12,3,2,3,1,0,3,2,4,0,11,7,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",4070,3944,2950,398,81,421,8,86,126,112,17,22,38,3,7,6,7,0,0,2,1,0,2,6,1,11,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",3280,3141,2360,198,28,452,14,89,139,124,19,20,52,3,11,5,4,0,3,1,0,0,4,2,0,11,7,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",2505,2421,1860,133,34,351,9,34,84,80,9,8,40,1,15,2,2,0,0,0,0,0,2,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",3760,3549,2703,282,30,471,9,54,211,169,30,25,71,4,22,3,4,0,2,0,0,1,5,2,0,38,16,5,0,3,3,1,0,8,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",4341,4224,2169,1228,115,507,13,192,117,103,22,10,25,2,14,6,4,0,10,1,0,0,4,5,0,14,5,0,0,0,1,0,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",5055,4788,2877,686,75,937,47,166,267,239,33,32,97,5,14,8,10,0,4,3,0,0,24,9,0,25,11,3,2,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",3843,3574,2062,905,36,342,20,209,269,223,76,33,57,2,8,18,8,0,7,1,0,1,8,4,0,39,17,3,2,2,8,0,0,1,2,0,2,0,1,0,0,1,0,0,0,0,6,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",3503,3274,1891,1138,15,151,7,72,229,210,75,22,68,4,7,5,15,0,6,0,0,0,7,1,0,18,8,3,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",4829,4537,2425,1512,24,412,32,132,292,252,44,23,75,2,15,41,12,3,13,10,0,0,8,6,0,33,15,1,0,0,5,4,0,3,3,0,1,0,1,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",2925,2739,1008,640,25,884,8,174,186,159,44,13,50,4,4,11,16,5,1,1,0,1,4,5,0,25,12,2,0,0,3,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",2508,2393,429,328,20,1572,8,36,115,96,12,15,32,7,2,1,7,0,4,3,0,0,2,10,1,11,1,2,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",2825,2690,1289,574,68,675,12,72,135,110,17,21,24,3,10,17,6,0,3,3,0,1,3,2,0,16,7,1,0,0,3,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",2354,2226,1171,244,95,534,14,168,128,111,19,21,43,2,7,5,2,0,1,4,0,0,5,2,0,17,5,3,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",5700,5414,2073,624,62,2027,17,611,286,260,58,22,95,6,34,4,14,0,7,6,2,1,4,6,1,22,8,6,1,1,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",5906,5536,3382,1004,43,984,14,109,370,329,77,33,122,3,17,27,22,1,8,3,0,2,7,7,0,36,14,6,0,2,3,0,1,3,3,1,1,0,0,0,1,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",5252,5055,4575,111,27,301,4,37,197,184,26,33,92,4,14,1,7,0,0,3,0,0,2,2,0,11,2,3,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",5290,5098,4665,77,46,253,2,55,192,178,44,34,70,9,9,0,4,1,1,2,0,0,3,1,0,11,0,1,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",5173,4939,4589,79,34,183,6,48,234,207,36,37,92,3,11,9,1,0,2,3,1,1,8,3,0,26,5,5,0,2,5,0,0,5,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",6198,5911,5350,127,37,317,14,66,287,259,46,36,134,6,19,2,1,0,1,6,0,2,5,0,1,26,13,3,0,1,4,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",4787,4514,3529,318,52,402,30,183,273,235,52,59,84,10,10,3,5,1,3,1,0,5,0,1,1,36,14,6,0,0,1,0,4,8,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010001,53033010001,"Census Tract 100.01, King County, Washington",3769,3540,1092,805,19,1343,12,269,229,211,27,8,73,3,19,16,17,0,1,11,0,4,16,10,6,18,7,2,0,0,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010002,53033010002,"Census Tract 100.02, King County, Washington",4313,4035,1607,306,49,1696,20,357,278,241,43,17,112,2,14,8,14,1,8,5,0,0,9,8,0,34,15,8,0,0,5,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",6553,6128,2757,1712,50,1361,22,226,425,365,104,26,110,5,19,27,29,4,7,11,0,1,5,17,0,55,21,15,0,1,4,0,0,9,0,1,2,0,0,1,1,0,0,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",4835,4552,2858,786,11,813,21,63,283,237,80,25,55,4,15,11,20,0,4,4,0,1,12,4,2,43,23,8,1,1,5,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",5940,5580,2163,1616,63,1489,41,208,360,312,71,38,80,1,26,30,28,1,4,15,0,0,8,10,0,43,17,11,1,1,2,1,0,5,1,0,1,0,0,0,0,0,0,0,0,3,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010401,53033010401,"Census Tract 104.01, King County, Washington",4432,4175,840,625,29,2572,29,80,257,216,46,14,74,1,10,19,19,1,2,3,0,0,10,17,0,37,11,4,0,3,7,0,0,3,1,0,2,0,0,5,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010402,53033010402,"Census Tract 104.02, King County, Washington",4669,4369,1227,406,33,2515,40,148,300,247,47,34,92,4,7,10,12,7,1,6,1,0,7,18,1,40,10,10,0,3,5,2,1,1,3,0,1,0,0,0,1,0,0,0,0,3,13,4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",6342,6006,5360,136,51,355,26,78,336,293,44,49,127,3,32,7,8,3,7,1,0,1,7,4,0,39,13,6,1,1,6,0,1,7,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",7310,6904,6130,243,48,352,11,120,406,349,61,75,143,11,25,6,7,0,5,5,0,0,4,4,3,53,10,8,3,3,12,0,5,8,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010701,53033010701,"Census Tract 107.01, King County, Washington",3385,3156,1472,845,31,550,51,207,229,195,49,33,41,10,22,6,8,7,2,3,0,1,6,5,2,30,11,4,1,3,2,0,0,0,4,0,2,0,1,2,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010702,53033010702,"Census Tract 107.02, King County, Washington",3679,3478,1273,1474,54,508,68,101,201,176,43,29,33,1,18,14,12,5,4,1,6,0,1,9,0,25,12,2,0,1,3,0,1,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",4596,4300,2397,481,64,1126,74,158,296,248,57,42,75,10,9,19,14,2,5,6,0,1,4,4,0,46,19,13,0,0,3,2,0,2,1,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",1287,1237,904,95,25,126,4,83,50,42,11,16,6,0,4,0,1,0,0,1,0,1,1,1,0,7,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011001,53033011001,"Census Tract 110.01, King County, Washington",4534,4295,668,1465,16,1981,43,122,239,211,47,13,43,0,7,20,29,10,11,8,0,1,11,11,0,23,12,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011002,53033011002,"Census Tract 110.02, King County, Washington",4479,4267,436,1140,20,2547,26,98,212,173,20,17,49,0,7,11,15,5,3,5,1,1,12,21,6,37,11,5,0,0,4,0,0,5,2,0,8,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",4390,4167,656,1193,13,2098,89,118,223,184,39,7,32,3,3,15,20,1,3,7,0,0,24,30,0,33,13,3,2,1,6,0,0,3,1,0,3,0,0,0,0,0,0,0,0,1,6,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",4419,4194,1938,724,14,1216,36,266,225,186,40,22,43,2,25,8,11,0,13,1,0,1,14,6,0,35,19,10,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",3906,3676,1742,402,75,617,62,778,230,203,32,34,31,8,42,7,5,5,15,1,3,7,0,10,3,22,9,0,3,1,1,0,4,0,0,0,1,0,0,0,0,0,1,2,0,0,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",5984,5533,3339,422,125,1212,89,346,451,378,86,56,100,10,44,14,16,1,5,19,1,5,13,2,6,65,31,11,0,0,5,4,1,7,3,0,0,0,1,1,0,0,1,0,0,0,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033011401,53033011401,"Census Tract 114.01, King County, Washington",4027,3711,2219,502,45,616,23,306,316,269,55,37,79,5,39,9,6,1,7,10,0,1,7,9,4,44,15,4,4,1,1,2,0,4,1,0,1,0,3,0,4,0,2,1,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011402,53033011402,"Census Tract 114.02, King County, Washington",4174,3902,2053,483,118,689,60,499,272,246,58,37,62,10,37,6,12,6,4,5,2,2,3,2,0,21,5,2,0,2,1,4,0,3,2,0,1,1,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",4191,3965,3413,121,42,293,15,81,226,192,42,31,73,2,23,3,6,1,2,1,0,0,5,3,0,31,4,5,1,2,5,0,0,5,5,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",6413,6158,5647,106,41,273,18,73,255,235,38,34,113,4,29,1,6,0,1,4,0,1,1,3,0,18,4,1,0,0,7,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",5538,5225,806,1468,39,2768,33,111,313,251,63,20,48,3,14,39,25,6,4,2,0,3,10,14,0,43,14,10,0,1,5,0,0,1,0,0,1,4,3,1,0,0,3,0,0,0,19,10,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",7383,6940,1748,2661,74,1949,89,419,443,379,82,35,64,3,43,46,20,4,26,8,1,0,13,33,1,47,17,12,1,6,0,0,0,3,1,0,5,1,0,1,0,0,0,0,0,0,17,5,3,0,3,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",7108,6558,1984,1930,49,2357,83,155,550,451,126,31,119,11,12,52,46,3,13,9,0,3,22,4,0,82,39,14,0,0,6,1,3,8,2,0,5,0,3,1,0,0,0,0,0,0,17,9,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
