GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",3294,3163,1759,1390,165,400,183,642,14,0,0,14,131,63,68
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",5411,5174,2751,2324,423,773,331,797,99,0,0,99,237,105,132
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",687,651,356,287,12,152,23,100,8,8,0,0,36,16,20
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",1444,1402,523,829,116,243,115,355,50,0,5,45,42,24,18
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",2056,1949,1046,871,154,298,78,341,32,0,19,13,107,67,40
1400000US53033012000,53033012000,"Census Tract 120, King County, Washington",2771,2646,1490,1088,154,389,112,433,68,0,0,68,125,74,51
1400000US53033012100,53033012100,"Census Tract 121, King County, Washington",2471,2370,1402,928,129,414,89,296,40,0,0,40,101,52,49
1400000US53033020100,53033020100,"Census Tract 201, King County, Washington",2916,2798,1706,1053,76,294,162,521,39,0,0,39,118,96,22
1400000US53033020200,53033020200,"Census Tract 202, King County, Washington",4694,4455,2348,2073,144,846,215,868,34,0,0,34,239,171,68
1400000US53033020300,53033020300,"Census Tract 203, King County, Washington",4232,3924,2096,1748,216,510,190,832,80,0,13,67,308,34,274
1400000US53033020401,53033020401,"Census Tract 204.01, King County, Washington",2639,2465,1334,1089,122,356,196,415,42,12,0,30,174,84,90
1400000US53033020402,53033020402,"Census Tract 204.02, King County, Washington",4183,3856,2044,1723,300,453,243,727,89,6,21,62,327,167,160
1400000US53033020500,53033020500,"Census Tract 205, King County, Washington",4642,4456,2784,1585,301,489,330,465,87,10,0,77,186,115,71
1400000US53033020600,53033020600,"Census Tract 206, King County, Washington",2545,2476,1563,888,83,360,113,332,25,0,0,25,69,34,35
1400000US53033020700,53033020700,"Census Tract 207, King County, Washington",2369,2193,1231,945,132,363,146,304,17,0,0,17,176,76,100
1400000US53033020800,53033020800,"Census Tract 208, King County, Washington",3959,3494,2109,1368,158,461,150,599,17,0,0,17,465,290,175
