GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033021905,53033021905,"Census Tract 219.05, King County, Washington",4059,3741,1713,1944,193,562,295,894,84,0,0,84,318,105,213
1400000US53033021906,53033021906,"Census Tract 219.06, King County, Washington",2863,2630,1279,1307,206,288,121,692,44,0,0,44,233,126,107
1400000US53033022001,53033022001,"Census Tract 220.01, King County, Washington",3291,2925,1511,1367,204,505,162,496,47,7,0,40,366,126,240
1400000US53033022003,53033022003,"Census Tract 220.03, King County, Washington",4386,4110,2281,1769,221,465,176,907,60,0,15,45,276,99,177
1400000US53033022005,53033022005,"Census Tract 220.05, King County, Washington",3564,3195,1406,1767,245,430,169,923,22,0,13,9,369,66,303
1400000US53033022006,53033022006,"Census Tract 220.06, King County, Washington",3041,2806,1156,1614,107,613,188,706,36,0,0,36,235,94,141
1400000US53033022101,53033022101,"Census Tract 221.01, King County, Washington",4207,3994,2300,1618,281,414,125,798,76,0,6,70,213,112,101
1400000US53033022102,53033022102,"Census Tract 221.02, King County, Washington",4655,4286,2255,1980,213,657,207,903,51,0,0,51,369,262,107
1400000US53033022201,53033022201,"Census Tract 222.01, King County, Washington",4125,3944,2220,1714,128,525,311,750,10,0,0,10,181,93,88
1400000US53033022202,53033022202,"Census Tract 222.02, King County, Washington",5719,5210,2372,2789,337,695,322,1435,49,8,0,41,509,213,296
1400000US53033022203,53033022203,"Census Tract 222.03, King County, Washington",3723,3459,1746,1689,243,623,137,686,24,0,0,24,264,165,99
1400000US53033022300,53033022300,"Census Tract 223, King County, Washington",2310,2157,1214,896,155,295,79,367,47,0,0,47,153,75,78
1400000US53033022400,53033022400,"Census Tract 224, King County, Washington",6399,5875,2666,3152,608,956,411,1177,57,0,0,57,524,217,307
1400000US53033022500,53033022500,"Census Tract 225, King County, Washington",5639,5135,2349,2678,397,781,333,1167,108,13,0,95,504,191,313
1400000US53033022603,53033022603,"Census Tract 226.03, King County, Washington",3621,3352,1683,1641,158,368,209,906,28,0,0,28,269,128,141
1400000US53033022604,53033022604,"Census Tract 226.04, King County, Washington",3183,2924,1476,1409,80,321,154,854,39,0,0,39,259,140,119
1400000US53033022605,53033022605,"Census Tract 226.05, King County, Washington",3831,3324,1222,2056,279,524,284,969,46,0,0,46,507,78,429
1400000US53033022606,53033022606,"Census Tract 226.06, King County, Washington",4519,4140,1686,2360,360,527,297,1176,94,0,12,82,379,154,225
1400000US53033022701,53033022701,"Census Tract 227.01, King County, Washington",2214,1996,882,1052,170,362,171,349,62,0,0,62,218,91,127
1400000US53033022702,53033022702,"Census Tract 227.02, King County, Washington",3117,2839,1299,1488,151,526,129,682,52,0,0,52,278,110,168
1400000US53033022703,53033022703,"Census Tract 227.03, King County, Washington",1857,1676,716,950,158,250,170,372,10,0,0,10,181,86,95
1400000US53033022801,53033022801,"Census Tract 228.01, King County, Washington",4969,4038,1596,2379,359,748,247,1025,63,0,0,63,931,240,691
1400000US53033022802,53033022802,"Census Tract 228.02, King County, Washington",3325,2912,1285,1571,233,459,285,594,56,0,0,56,413,186,227
1400000US53033022803,53033022803,"Census Tract 228.03, King County, Washington",2857,2476,1061,1371,188,468,164,551,44,0,0,44,381,90,291
1400000US53033022901,53033022901,"Census Tract 229.01, King County, Washington",2311,1816,843,941,243,207,106,385,32,0,0,32,495,227,268
1400000US53033022902,53033022902,"Census Tract 229.02, King County, Washington",5032,4467,1821,2552,388,778,415,971,94,0,0,94,565,340,225
1400000US53033023000,53033023000,"Census Tract 230, King County, Washington",4073,3648,1761,1849,255,605,222,767,38,0,0,38,425,265,160
1400000US53033023100,53033023100,"Census Tract 231, King County, Washington",3032,2739,1204,1491,230,479,210,572,44,0,0,44,293,86,207
1400000US53033023201,53033023201,"Census Tract 232.01, King County, Washington",3487,2464,942,1461,143,504,223,591,61,17,0,44,1023,266,757
1400000US53033023202,53033023202,"Census Tract 232.02, King County, Washington",2528,2025,907,1095,152,290,102,551,23,0,0,23,503,143,360
1400000US53033023300,53033023300,"Census Tract 233, King County, Washington",4675,3906,1839,1990,251,624,323,792,77,20,0,57,769,244,525
1400000US53033023401,53033023401,"Census Tract 234.01, King County, Washington",2531,2225,1095,1095,82,492,108,413,35,0,0,35,306,146,160
1400000US53033023402,53033023402,"Census Tract 234.02, King County, Washington",6139,5683,2873,2773,368,765,392,1248,37,4,0,33,456,162,294
1400000US53033023500,53033023500,"Census Tract 235, King County, Washington",2794,2599,1225,1343,159,383,200,601,31,7,0,24,195,122,73
1400000US53033023601,53033023601,"Census Tract 236.01, King County, Washington",2799,2412,1128,1231,201,367,127,536,53,0,0,53,387,190,197
